Customer ID,Customer Name,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Colour,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code,Previous Purchase Count,Payment Method,Frequency of Purchases
CUST00642,Pooja Mehta,55,Male,Belt,Accessories,128.51,Bengaluru,Free Size,White,Spring,1.9,No,Express,Yes,FEST15,44,Wallet,Quarterly
CUST00643,Saanvi Menon,30,Male,Dresses,Clothing,85.06,Mumbai,M,Blue,Spring,1.2,No,Next-Day,Yes,FLAT50,50,Net Banking,Monthly
CUST00644,Krishna Naidu,60,Male,Sunglasses,Accessories,25.03,Coimbatore,Free Size,Navy Blue,Winter,3.7,No,Express,No,No Promo,42,Net Banking,Monthly
CUST00645,Rohit Kumar,36,Female,Skirts,Clothing,34.79,Lucknow,XXL,Black,Autumn,3.2,No,Express,No,No Promo,4,Net Banking,Weekly
CUST00646,Aadhya Mehta,29,Male,Sneakers,Footwear,30.42,Bengaluru,7,Pink,Autumn,4.0,No,Free Shipping,No,No Promo,32,Credit Card,Fortnightly
CUST00647,Suresh Mehta,30,Female,Scarf,Accessories,36.83,Surat,Free Size,Black,Autumn,2.7,No,Store Pickup,No,No Promo,9,Net Banking,Weekly
CUST00648,Vivaan Mehta,63,Male,Foundation,Makeup,15.67,Kochi,Free Size,Brown,Autumn,1.5,No,Next-Day,No,No Promo,9,Net Banking,Annually
CUST00649,Vihaan Mehta,43,Female,Moisturizer,Cosmetics,24.71,Mumbai,Free Size,Navy Blue,Summer,2.2,No,Store Pickup,Yes,FLAT50,31,Cash on Delivery,Quarterly
CUST00650,Myra Nair,22,Female,Lip Gloss,Makeup,9.61,Mumbai,Free Size,Purple,Spring,3.1,Yes,Store Pickup,No,No Promo,25,Net Banking,Quarterly
CUST00651,Riya Chopra,22,Male,Mascara,Makeup,11.84,Pune,Free Size,Maroon,Autumn,3.9,Yes,Store Pickup,No,No Promo,39,Net Banking,Rarely
CUST00652,Myra Rao,35,Female,Perfume,Cosmetics,42.16,Kolkata,Free Size,Grey,Winter,1.6,Yes,Free Shipping,No,No Promo,1,Debit Card,Monthly
CUST00653,Aarav Bose,20,Male,Slippers,Footwear,107.02,Patna,5,Silver,Summer,2.9,Yes,Standard,No,No Promo,18,Debit Card,Annually
CUST00654,Ishaan Nair,48,Male,Jackets,Clothing,37.85,Coimbatore,L,Silver,Autumn,5.0,Yes,Free Shipping,Yes,NEWUSER,0,UPI,Monthly
CUST00655,Deepak Bose,61,Male,Watch,Accessories,24.01,Visakhapatnam,Free Size,Green,Winter,4.4,No,Express,Yes,WELCOME10,15,Cash on Delivery,Rarely
CUST00656,Karthik Gupta,60,Other,Skirts,Clothing,29.54,Surat,XXL,White,Autumn,4.5,No,Free Shipping,No,No Promo,33,Debit Card,Monthly
CUST00657,Anjali Pillai,59,Male,Formal Shoes,Footwear,104.64,Jaipur,7,Pink,Spring,3.3,No,Store Pickup,Yes,No Promo,29,Cash on Delivery,Monthly
CUST00658,Aarav Chopra,34,Male,Kurtis,Clothing,49.97,Hyderabad,XL,Maroon,Summer,2.2,Yes,Next-Day,Yes,WELCOME10,13,UPI,Annually
CUST00659,Pooja Sharma,23,Male,Flip Flops,Footwear,46.52,Chennai,5,Beige,Summer,2.4,Yes,Store Pickup,No,No Promo,49,Cash on Delivery,Fortnightly
CUST00660,Ishaan Gupta,21,Female,Flip Flops,Footwear,69.35,Delhi,7,Purple,Spring,2.9,No,Free Shipping,No,No Promo,6,UPI,Monthly
CUST00661,Arun Joshi,54,Male,Perfume,Cosmetics,49.05,Hyderabad,Free Size,Beige,Summer,2.7,Yes,Next-Day,Yes,FLAT50,40,Net Banking,Annually
CUST00662,Divya Nair,27,Male,Sarees,Clothing,54.49,Coimbatore,XL,Brown,Winter,2.4,No,Free Shipping,No,No Promo,35,Credit Card,Quarterly
CUST00663,Geeta Patel,21,Female,Compact Powder,Makeup,28.21,Madurai,Free Size,Maroon,Spring,4.0,No,Free Shipping,No,No Promo,29,Cash on Delivery,Quarterly
CUST00664,Vihaan Singh,69,Male,Jackets,Clothing,40.01,Bengaluru,M,Silver,Autumn,4.5,Yes,Store Pickup,No,No Promo,47,Wallet,Weekly
CUST00665,Ishaan Murthy,60,Male,Belt,Accessories,27.37,Hyderabad,Free Size,Maroon,Spring,4.2,No,Express,Yes,WELCOME10,9,Cash on Delivery,Weekly
CUST00666,Aadhya Nair,49,Male,Watch,Accessories,11.5,Visakhapatnam,Free Size,Orange,Spring,4.7,Yes,Free Shipping,No,No Promo,15,Cash on Delivery,Monthly
CUST00667,Meera Bose,68,Female,Sweaters,Clothing,47.43,Chennai,S,Green,Summer,1.7,No,Store Pickup,Yes,NEWUSER,18,UPI,Rarely
CUST00668,Vikram Menon,22,Female,Moisturizer,Cosmetics,25.91,Bengaluru,Free Size,Navy Blue,Winter,1.6,Yes,Standard,No,No Promo,0,Cash on Delivery,Monthly
CUST00669,Geeta Mehta,18,Female,T-Shirts,Clothing,83.11,Madurai,S,Gold,Winter,2.1,No,Next-Day,No,No Promo,32,Debit Card,Monthly
CUST00670,Sanjay Iyer,61,Female,Foundation,Makeup,31.24,Madurai,Free Size,Gold,Summer,2.1,No,Next-Day,No,No Promo,4,Wallet,Quarterly
CUST00671,Sunita Rao,40,Female,Scarf,Accessories,118.11,Visakhapatnam,Free Size,Green,Autumn,3.4,No,Store Pickup,No,No Promo,25,Credit Card,Weekly
CUST00672,Ananya Kumar,17,Female,Jackets,Clothing,64.89,Kochi,XXL,Silver,Autumn,4.0,No,Express,Yes,SAVE20,46,Net Banking,Quarterly
CUST00673,Priya Nair,20,Male,T-Shirts,Clothing,78.51,Delhi,L,Brown,Spring,4.7,No,Free Shipping,Yes,SEASON25,36,Cash on Delivery,Fortnightly
CUST00674,Meera Patel,28,Male,Lip Gloss,Makeup,13.05,Kolkata,Free Size,Multicolor,Summer,1.3,Yes,Standard,Yes,No Promo,8,Credit Card,Monthly
CUST00675,Nisha Iyer,65,Male,Body Lotion,Cosmetics,14.38,Visakhapatnam,Free Size,Pink,Summer,3.3,No,Next-Day,Yes,FLAT50,8,Credit Card,Quarterly
CUST00676,Arjun Naidu,43,Female,Skirts,Clothing,24.54,Visakhapatnam,M,White,Spring,3.0,Yes,Store Pickup,Yes,SAVE20,18,UPI,Quarterly
CUST00677,Ananya Patel,61,Male,Trousers,Clothing,55.08,Ahmedabad,XL,Multicolor,Autumn,2.6,Yes,Standard,No,No Promo,16,Wallet,Weekly
CUST00678,Priya Gupta,18,Male,Body Lotion,Cosmetics,53.73,Mumbai,Free Size,Pink,Autumn,4.7,No,Standard,Yes,WELCOME10,36,Cash on Delivery,Rarely
CUST00679,Aditya Menon,69,Female,Trousers,Clothing,86.24,Chandigarh,XXL,Black,Winter,4.8,Yes,Standard,Yes,NEWUSER,32,Debit Card,Rarely
CUST00680,Pooja Kumar,38,Male,Tops,Clothing,84.84,Chennai,S,Orange,Spring,3.2,Yes,Free Shipping,No,No Promo,27,Wallet,Quarterly
CUST00681,Meera Nair,51,Male,Sandals,Footwear,46.48,Coimbatore,8,Blue,Summer,1.9,No,Express,No,No Promo,48,Cash on Delivery,Annually
CUST00682,Aarav Kumar,18,Other,Jeans,Clothing,20.75,Hyderabad,L,Yellow,Autumn,1.2,No,Express,No,No Promo,8,Cash on Delivery,Quarterly
CUST00683,Arjun Iyer,46,Female,Face Cream,Cosmetics,56.55,Pune,Free Size,Brown,Summer,2.8,No,Next-Day,No,No Promo,18,Wallet,Fortnightly
CUST00684,Neha Murthy,49,Female,Scarf,Accessories,22.82,Madurai,Free Size,Silver,Autumn,1.3,No,Store Pickup,Yes,SEASON25,35,Debit Card,Weekly
CUST00685,Ishaan Verma,39,Female,Compact Powder,Makeup,32.93,Indore,Free Size,Red,Winter,4.3,Yes,Store Pickup,Yes,No Promo,5,Credit Card,Monthly
CUST00686,Vikram Sharma,70,Female,Sneakers,Footwear,49.7,Mumbai,6,Pink,Winter,1.7,No,Standard,No,No Promo,2,Cash on Delivery,Monthly
CUST00687,Anjali Singh,17,Female,Mascara,Makeup,35.29,Coimbatore,Free Size,Navy Blue,Spring,4.2,No,Next-Day,No,No Promo,34,Net Banking,Quarterly
CUST00688,Deepak Singh,52,Female,Lipstick,Makeup,43.41,Indore,Free Size,Green,Spring,2.1,No,Next-Day,Yes,SAVE20,49,Cash on Delivery,Monthly
CUST00689,Aditya Bose,37,Female,Moisturizer,Cosmetics,24.25,Jaipur,Free Size,White,Autumn,3.3,No,Next-Day,No,No Promo,28,Net Banking,Weekly
CUST00690,Aditya Menon,44,Male,Watch,Accessories,98.56,Bhopal,Free Size,Navy Blue,Spring,3.3,Yes,Store Pickup,No,No Promo,4,Net Banking,Fortnightly
CUST00691,Riya Singh,32,Female,Belt,Accessories,26.07,Kolkata,Free Size,Blue,Summer,1.5,Yes,Store Pickup,No,No Promo,37,UPI,Weekly
CUST00692,Vihaan Singh,51,Female,Face Cream,Cosmetics,4.9,Madurai,Free Size,Purple,Autumn,1.4,No,Standard,No,No Promo,15,Debit Card,Monthly
CUST00693,Lakshmi Iyer,52,Male,Flip Flops,Footwear,97.83,Hyderabad,5,Grey,Autumn,2.3,No,Next-Day,No,No Promo,18,Cash on Delivery,Weekly
CUST00694,Sneha Reddy,26,Male,Tops,Clothing,22.97,Pune,M,Multicolor,Autumn,4.8,No,Store Pickup,Yes,SEASON25,9,Net Banking,Rarely
CUST00695,Kiara Naidu,21,Female,Scarf,Accessories,149.69,Bhopal,Free Size,White,Spring,3.4,No,Store Pickup,No,No Promo,17,Debit Card,Annually
CUST00696,Anjali Kumar,34,Female,Sandals,Footwear,34.63,Coimbatore,10,White,Summer,2.8,No,Free Shipping,Yes,FEST15,35,Cash on Delivery,Weekly
CUST00697,Sunita Kumar,39,Female,Handbag,Accessories,119.66,Ahmedabad,Free Size,Purple,Winter,3.7,No,Store Pickup,Yes,FEST15,21,UPI,Weekly
CUST00698,Sanjay Reddy,21,Male,Belt,Accessories,97.83,Pune,Free Size,Gold,Spring,1.7,No,Store Pickup,No,No Promo,30,Wallet,Weekly
CUST00699,Divya Sharma,24,Female,Lipstick,Makeup,44.6,Hyderabad,Free Size,Navy Blue,Autumn,1.5,No,Express,No,No Promo,7,UPI,Monthly
CUST00700,Reyansh Verma,53,Female,Trousers,Clothing,70.41,Madurai,L,Navy Blue,Winter,4.0,No,Free Shipping,No,No Promo,46,Debit Card,Rarely
CUST00701,Sanjay Iyer,65,Female,Kurtis,Clothing,82.17,Patna,XL,Brown,Winter,2.5,No,Store Pickup,No,No Promo,17,Credit Card,Fortnightly
CUST00702,Vihaan Naidu,35,Female,Earrings,Accessories,135.42,Patna,Free Size,Maroon,Autumn,2.5,No,Express,Yes,SEASON25,46,Debit Card,Quarterly
CUST00703,Geeta Das,49,Male,Jackets,Clothing,41.05,Kolkata,XS,Maroon,Autumn,2.9,Yes,Express,Yes,FEST15,38,Credit Card,Fortnightly
CUST00704,Reyansh Gupta,58,Male,Scarf,Accessories,115.19,Chennai,Free Size,Pink,Spring,3.0,No,Next-Day,Yes,FLAT50,27,Wallet,Quarterly
CUST00705,Kavya Patel,49,Male,Sweaters,Clothing,68.72,Bengaluru,L,Navy Blue,Winter,2.1,No,Next-Day,No,No Promo,7,UPI,Weekly
CUST00706,Arjun Das,63,Female,Lipstick,Makeup,25.28,Jaipur,Free Size,Multicolor,Spring,3.8,No,Standard,No,No Promo,45,Cash on Delivery,Monthly
CUST00707,Aditya Sharma,28,Female,Compact Powder,Makeup,10.47,Surat,Free Size,Pink,Autumn,2.9,No,Express,No,No Promo,18,Debit Card,Fortnightly
CUST00708,Deepak Gupta,56,Female,Dresses,Clothing,47.57,Kochi,XL,Pink,Summer,1.2,No,Store Pickup,Yes,FLAT50,15,Wallet,Monthly
CUST00709,Diya Patel,46,Female,Lip Gloss,Makeup,40.0,Kochi,Free Size,Orange,Autumn,3.2,Yes,Express,Yes,No Promo,48,UPI,Quarterly
CUST00710,Divya Nair,44,Male,Foundation,Makeup,23.59,Coimbatore,Free Size,Brown,Winter,3.8,No,Free Shipping,No,No Promo,31,Cash on Delivery,Quarterly
CUST00711,Sneha Singh,59,Male,Scarf,Accessories,38.55,Nagpur,Free Size,Grey,Autumn,3.7,No,Free Shipping,No,No Promo,16,Credit Card,Monthly
CUST00712,Anjali Verma,47,Female,Face Wash,Cosmetics,29.07,Ahmedabad,Free Size,Pink,Spring,4.8,No,Next-Day,Yes,FLAT50,1,Wallet,Weekly
CUST00713,Anjali Menon,67,Male,Trousers,Clothing,64.12,Visakhapatnam,S,Brown,Summer,4.9,No,Free Shipping,No,No Promo,14,UPI,Fortnightly
CUST00714,Aadhya Murthy,39,Male,Compact Powder,Makeup,42.6,Mumbai,Free Size,Multicolor,Spring,3.0,No,Standard,Yes,FEST15,1,Debit Card,Rarely
CUST00715,Aditya Singh,65,Female,Sweaters,Clothing,75.97,Surat,XXL,Orange,Summer,4.3,No,Standard,Yes,FLAT50,46,Wallet,Rarely
CUST00716,Nisha Bose,42,Male,Kurtis,Clothing,22.17,Patna,L,Pink,Autumn,4.1,No,Standard,Yes,NEWUSER,12,Credit Card,Monthly
CUST00717,Suresh Patel,57,Female,Flip Flops,Footwear,21.12,Nagpur,9,Beige,Winter,2.1,No,Store Pickup,Yes,WELCOME10,31,Wallet,Quarterly
CUST00718,Reyansh Mehta,39,Female,Lip Gloss,Makeup,28.12,Chennai,Free Size,Purple,Winter,2.5,No,Next-Day,Yes,No Promo,40,Credit Card,Weekly
CUST00719,Vikram Naidu,51,Male,Compact Powder,Makeup,8.36,Surat,Free Size,Multicolor,Summer,1.2,No,Free Shipping,Yes,FEST15,9,Credit Card,Monthly
CUST00720,Lakshmi Sharma,60,Female,Moisturizer,Cosmetics,42.66,Bhopal,Free Size,Silver,Autumn,4.8,Yes,Free Shipping,No,No Promo,32,Cash on Delivery,Rarely
CUST00721,Reyansh Joshi,62,Male,Trousers,Clothing,43.18,Chennai,S,Multicolor,Spring,1.7,No,Standard,Yes,NEWUSER,31,Debit Card,Rarely
CUST00722,Krishna Murthy,67,Female,Formal Shoes,Footwear,51.14,Lucknow,5,Navy Blue,Autumn,3.9,No,Next-Day,No,No Promo,39,UPI,Annually
CUST00723,Sneha Krishnan,57,Male,Mascara,Makeup,37.11,Madurai,Free Size,Silver,Winter,1.8,No,Express,Yes,SEASON25,30,Credit Card,Monthly
CUST00724,Rohit Iyer,42,Male,Dresses,Clothing,38.39,Pune,S,White,Winter,2.3,Yes,Free Shipping,No,No Promo,4,UPI,Rarely
CUST00725,Rahul Sharma,51,Female,Eyeliner,Makeup,15.98,Nagpur,Free Size,Brown,Winter,4.7,No,Express,Yes,SAVE20,6,Wallet,Fortnightly
CUST00726,Arun Nair,33,Male,Sarees,Clothing,74.77,Patna,XXL,Orange,Autumn,3.3,No,Store Pickup,Yes,No Promo,47,Cash on Delivery,Rarely
CUST00727,Aarav Kumar,46,Male,Mascara,Makeup,8.65,Chandigarh,Free Size,Green,Summer,2.9,Yes,Standard,No,No Promo,3,Debit Card,Annually
CUST00728,Rohit Das,67,Male,Face Wash,Cosmetics,32.02,Bengaluru,Free Size,Orange,Winter,4.1,No,Next-Day,Yes,FLAT50,20,Cash on Delivery,Weekly
CUST00729,Ananya Singh,54,Female,Kurtis,Clothing,77.99,Bhopal,L,Silver,Autumn,3.7,No,Free Shipping,No,No Promo,11,Credit Card,Monthly
CUST00730,Rahul Joshi,70,Female,Mascara,Makeup,29.68,Pune,Free Size,Brown,Summer,4.7,No,Express,No,No Promo,33,Debit Card,Weekly
CUST00731,Reyansh Menon,53,Male,Face Cream,Cosmetics,32.16,Chennai,Free Size,Blue,Autumn,3.6,No,Next-Day,Yes,WELCOME10,36,Credit Card,Rarely
CUST00732,Kavya Chopra,46,Other,Foundation,Makeup,23.94,Bhopal,Free Size,Blue,Autumn,1.1,No,Express,No,No Promo,11,Debit Card,Weekly
CUST00733,Ayaan Verma,42,Female,Handbag,Accessories,98.52,Mumbai,Free Size,White,Autumn,4.9,Yes,Store Pickup,No,No Promo,21,Wallet,Monthly
CUST00734,Ravi Menon,61,Male,Earrings,Accessories,10.01,Surat,Free Size,Blue,Spring,1.8,No,Express,No,No Promo,5,Debit Card,Quarterly
CUST00735,Saanvi Krishnan,18,Male,Formal Shoes,Footwear,28.95,Chennai,7,Beige,Autumn,1.5,No,Standard,No,No Promo,29,Credit Card,Weekly
CUST00736,Sai Rao,21,Male,Perfume,Cosmetics,37.1,Chennai,Free Size,Red,Summer,3.6,No,Express,Yes,SEASON25,41,Debit Card,Rarely
CUST00737,Pooja Verma,64,Female,Sneakers,Footwear,81.18,Kolkata,7,Green,Autumn,2.7,No,Next-Day,No,No Promo,11,UPI,Monthly
CUST00738,Sai Chopra,60,Male,Slippers,Footwear,68.71,Madurai,10,Multicolor,Winter,4.3,No,Express,Yes,No Promo,37,Net Banking,Fortnightly
CUST00739,Divya Menon,50,Female,Sunscreen,Cosmetics,15.62,Visakhapatnam,Free Size,Black,Summer,2.0,No,Standard,No,No Promo,33,Wallet,Rarely
CUST00740,Kavya Naidu,27,Female,Perfume,Cosmetics,24.85,Surat,Free Size,Grey,Spring,3.5,No,Standard,Yes,NEWUSER,21,UPI,Rarely
CUST00741,Rahul Patel,22,Male,Lipstick,Makeup,23.67,Kolkata,Free Size,Gold,Winter,3.4,No,Free Shipping,No,No Promo,15,UPI,Rarely
CUST00742,Rohit Pillai,39,Female,Face Wash,Cosmetics,6.25,Ahmedabad,Free Size,Navy Blue,Winter,4.1,No,Free Shipping,No,No Promo,10,Cash on Delivery,Fortnightly
CUST00743,Deepak Gupta,35,Female,Sarees,Clothing,24.74,Coimbatore,XS,Black,Autumn,4.2,Yes,Next-Day,No,No Promo,10,Net Banking,Weekly
CUST00744,Diya Patel,58,Male,Face Wash,Cosmetics,8.5,Ahmedabad,Free Size,Navy Blue,Spring,3.9,Yes,Store Pickup,No,No Promo,23,Credit Card,Quarterly
CUST00745,Rohit Murthy,26,Male,Heels,Footwear,80.48,Kochi,10,Orange,Winter,3.8,No,Standard,Yes,FEST15,48,Debit Card,Quarterly
CUST00746,Sneha Joshi,65,Male,Heels,Footwear,64.34,Madurai,8,Red,Summer,4.5,Yes,Express,Yes,FEST15,32,Credit Card,Annually
CUST00747,Arjun Kumar,54,Female,Sarees,Clothing,52.5,Mumbai,S,Maroon,Winter,1.4,No,Express,No,No Promo,18,UPI,Quarterly
CUST00748,Aditya Singh,59,Female,Formal Shoes,Footwear,29.59,Surat,10,Multicolor,Spring,2.9,Yes,Standard,No,No Promo,25,Credit Card,Fortnightly
CUST00749,Sanjay Pillai,36,Male,Sunglasses,Accessories,9.65,Surat,Free Size,Blue,Autumn,2.7,No,Standard,No,No Promo,28,Cash on Delivery,Monthly
CUST00750,Anjali Murthy,65,Female,Sandals,Footwear,22.94,Kolkata,8,Orange,Spring,1.6,No,Store Pickup,Yes,FLAT50,39,Wallet,Quarterly
CUST00751,Sneha Verma,43,Male,Sweaters,Clothing,80.09,Indore,M,Blue,Autumn,2.0,No,Next-Day,No,No Promo,1,Cash on Delivery,Monthly
CUST00752,Lakshmi Sharma,27,Male,Handbag,Accessories,54.1,Mumbai,Free Size,Brown,Spring,3.1,No,Express,Yes,WELCOME10,8,Wallet,Fortnightly
CUST00753,Riya Menon,56,Female,Sunglasses,Accessories,105.84,Ahmedabad,Free Size,Blue,Spring,2.3,Yes,Store Pickup,No,No Promo,40,Credit Card,Quarterly
CUST00754,Sai Das,48,Other,Face Wash,Cosmetics,27.66,Chennai,Free Size,Beige,Spring,4.3,No,Standard,No,No Promo,36,UPI,Monthly
CUST00755,Myra Verma,55,Female,Sandals,Footwear,68.19,Pune,8,Beige,Summer,2.1,No,Store Pickup,Yes,SAVE20,43,UPI,Monthly
CUST00756,Vivaan Joshi,16,Male,Sarees,Clothing,35.61,Indore,XL,Grey,Spring,1.9,Yes,Next-Day,Yes,FLAT50,18,Wallet,Rarely
CUST00757,Ravi Joshi,54,Female,Body Lotion,Cosmetics,34.32,Kochi,Free Size,Grey,Autumn,2.3,No,Express,No,No Promo,47,Net Banking,Fortnightly
CUST00758,Suresh Singh,50,Female,Heels,Footwear,15.16,Patna,5,Silver,Autumn,1.3,No,Store Pickup,Yes,FEST15,48,UPI,Quarterly
CUST00759,Ishaan Bose,59,Female,Lipstick,Makeup,29.97,Patna,Free Size,Navy Blue,Spring,4.0,Yes,Free Shipping,No,No Promo,24,Cash on Delivery,Fortnightly
CUST00760,Ayaan Nair,40,Female,Heels,Footwear,33.39,Bengaluru,9,Maroon,Summer,4.5,No,Free Shipping,No,No Promo,22,Debit Card,Quarterly
CUST00761,Karthik Nair,54,Male,Perfume,Cosmetics,32.13,Bhopal,Free Size,Purple,Winter,3.0,No,Free Shipping,Yes,No Promo,11,Net Banking,Monthly
CUST00762,Anjali Mehta,16,Female,Foundation,Makeup,32.33,Bengaluru,Free Size,Navy Blue,Winter,2.6,No,Store Pickup,Yes,FLAT50,39,Cash on Delivery,Weekly
CUST00763,Lakshmi Sharma,54,Female,Perfume,Cosmetics,38.15,Kolkata,Free Size,Black,Autumn,1.1,No,Free Shipping,No,No Promo,12,Debit Card,Quarterly
CUST00764,Myra Rao,39,Female,Watch,Accessories,141.07,Pune,Free Size,Green,Autumn,1.3,Yes,Store Pickup,No,No Promo,15,Wallet,Annually
CUST00765,Diya Mehta,44,Other,Scarf,Accessories,99.08,Chandigarh,Free Size,Yellow,Summer,2.8,No,Standard,No,No Promo,43,Wallet,Quarterly
CUST00766,Suresh Iyer,49,Other,Formal Shoes,Footwear,105.84,Bhopal,5,Red,Winter,2.9,No,Next-Day,No,No Promo,46,Credit Card,Monthly
CUST00767,Sanjay Mehta,41,Female,Flip Flops,Footwear,89.17,Bengaluru,6,Beige,Spring,3.9,No,Next-Day,Yes,SAVE20,50,Net Banking,Fortnightly
CUST00768,Arjun Mehta,32,Male,Belt,Accessories,114.86,Jaipur,Free Size,Maroon,Winter,2.3,No,Next-Day,No,No Promo,38,Credit Card,Fortnightly
CUST00769,Vivaan Kumar,25,Female,Sandals,Footwear,67.23,Lucknow,7,Yellow,Autumn,2.9,No,Next-Day,Yes,No Promo,44,Debit Card,Fortnightly
CUST00770,Suresh Singh,54,Male,Lip Gloss,Makeup,6.12,Pune,Free Size,Green,Spring,2.0,No,Store Pickup,No,No Promo,39,Debit Card,Monthly
CUST00771,Sanjay Das,57,Male,Earrings,Accessories,61.16,Kochi,Free Size,Multicolor,Winter,1.7,No,Standard,No,No Promo,4,UPI,Fortnightly
CUST00772,Ishaan Singh,35,Male,Sweaters,Clothing,63.75,Madurai,L,Gold,Spring,4.4,No,Store Pickup,No,No Promo,47,Debit Card,Monthly
CUST00773,Reyansh Das,58,Male,Scarf,Accessories,17.54,Bhopal,Free Size,Blue,Winter,3.3,Yes,Next-Day,No,No Promo,11,Wallet,Rarely
CUST00774,Kavya Rao,70,Male,T-Shirts,Clothing,88.45,Jaipur,XL,Beige,Spring,4.0,No,Standard,No,No Promo,8,Cash on Delivery,Monthly
CUST00775,Myra Naidu,19,Male,Watch,Accessories,73.93,Bhopal,Free Size,Grey,Spring,1.8,Yes,Standard,No,No Promo,6,Cash on Delivery,Annually
CUST00776,Pooja Naidu,29,Female,Dresses,Clothing,58.63,Bengaluru,XXL,Gold,Summer,3.4,No,Free Shipping,No,No Promo,16,Net Banking,Annually
CUST00777,Diya Das,33,Female,Scarf,Accessories,76.63,Lucknow,Free Size,Beige,Summer,2.4,No,Store Pickup,Yes,NEWUSER,7,Debit Card,Quarterly
CUST00778,Sanjay Chopra,16,Male,Belt,Accessories,31.16,Delhi,Free Size,Maroon,Spring,4.7,No,Store Pickup,No,No Promo,12,Credit Card,Fortnightly
CUST00779,Pooja Das,29,Male,Earrings,Accessories,75.01,Lucknow,Free Size,Green,Autumn,1.6,No,Express,No,No Promo,39,Wallet,Fortnightly
CUST00780,Rohit Bose,36,Female,Formal Shoes,Footwear,88.42,Jaipur,6,Beige,Winter,4.7,No,Next-Day,Yes,FEST15,46,UPI,Rarely
CUST00781,Divya Naidu,36,Female,Heels,Footwear,86.74,Chennai,8,Blue,Winter,2.4,No,Free Shipping,No,No Promo,1,Wallet,Fortnightly
CUST00782,Priya Patel,29,Female,Sandals,Footwear,14.32,Nagpur,8,Grey,Summer,4.2,No,Free Shipping,No,No Promo,6,Credit Card,Fortnightly
CUST00783,Rohit Naidu,26,Male,Watch,Accessories,143.19,Mumbai,Free Size,Silver,Summer,2.1,No,Free Shipping,Yes,WELCOME10,40,UPI,Monthly
CUST00784,Sneha Nair,50,Male,Watch,Accessories,27.07,Delhi,Free Size,Navy Blue,Summer,4.5,No,Store Pickup,Yes,WELCOME10,28,Debit Card,Monthly
CUST00785,Priya Murthy,52,Female,Earrings,Accessories,124.06,Chennai,Free Size,Black,Autumn,4.8,No,Free Shipping,No,No Promo,13,Debit Card,Monthly
CUST00786,Karthik Das,45,Male,Eyeliner,Makeup,32.11,Jaipur,Free Size,Red,Summer,1.5,No,Free Shipping,No,No Promo,3,Cash on Delivery,Weekly
CUST00787,Arun Joshi,48,Male,T-Shirts,Clothing,86.98,Coimbatore,XL,Silver,Autumn,3.3,No,Standard,No,No Promo,35,Credit Card,Annually
CUST00788,Sai Naidu,26,Female,Sunglasses,Accessories,94.62,Pune,Free Size,Navy Blue,Autumn,2.9,No,Express,No,No Promo,4,Debit Card,Rarely
CUST00789,Deepak Joshi,52,Male,Tops,Clothing,45.11,Lucknow,XS,Orange,Spring,1.0,No,Express,Yes,SAVE20,37,Wallet,Monthly
CUST00790,Saanvi Naidu,50,Female,Slippers,Footwear,99.54,Patna,6,Pink,Summer,1.8,Yes,Standard,No,No Promo,2,Debit Card,Annually
CUST00791,Neha Das,38,Female,Lip Gloss,Makeup,31.33,Pune,Free Size,Yellow,Winter,5.0,Yes,Express,No,No Promo,1,Debit Card,Quarterly
CUST00792,Suresh Sharma,23,Female,Handbag,Accessories,131.19,Pune,Free Size,Blue,Winter,2.8,Yes,Free Shipping,No,No Promo,7,Credit Card,Fortnightly
CUST00793,Deepak Nair,48,Female,Lipstick,Makeup,35.26,Bengaluru,Free Size,Brown,Autumn,2.7,Yes,Standard,No,No Promo,23,Net Banking,Monthly
CUST00794,Kavya Sharma,48,Male,Dresses,Clothing,43.5,Nagpur,L,White,Autumn,2.4,No,Standard,No,No Promo,41,UPI,Fortnightly
CUST00795,Suresh Chopra,60,Male,Tops,Clothing,86.35,Jaipur,XXL,Grey,Spring,1.6,Yes,Store Pickup,Yes,FLAT50,9,Debit Card,Rarely
CUST00796,Vihaan Bose,46,Female,Mascara,Makeup,39.65,Lucknow,Free Size,Navy Blue,Summer,2.7,Yes,Store Pickup,No,No Promo,47,Wallet,Fortnightly
CUST00797,Ayaan Rao,39,Female,Tops,Clothing,52.32,Lucknow,L,Brown,Autumn,3.5,Yes,Standard,Yes,NEWUSER,2,Wallet,Fortnightly
CUST00798,Suresh Bose,42,Male,Earrings,Accessories,32.1,Bengaluru,Free Size,Brown,Summer,1.4,No,Standard,No,No Promo,29,Net Banking,Annually
CUST00799,Sunita Sharma,44,Male,Face Wash,Cosmetics,30.67,Jaipur,Free Size,Grey,Autumn,4.8,No,Standard,No,No Promo,47,Cash on Delivery,Fortnightly
CUST00800,Krishna Reddy,24,Male,Lip Gloss,Makeup,31.37,Bengaluru,Free Size,Maroon,Spring,2.0,Yes,Next-Day,Yes,NEWUSER,42,Cash on Delivery,Annually
CUST00801,Riya Reddy,49,Female,Perfume,Cosmetics,27.63,Hyderabad,Free Size,Orange,Spring,4.2,No,Standard,Yes,WELCOME10,50,Debit Card,Fortnightly
